,type,responses,trial_type,trial_index,time_elapsed,internal_node_id,mode,subject_cond,exp,uniqueid,success,recalled_list,matching_list,missing_list,shown_list,num_correct,instructions,times,correct_sizes,used_time,list_type,reminder,id,total_points
971,text-recall,,text-recall,60.0,1730393.0,0.0-59.0,pilot,44,expAv3,debugAz0pi:debugJaRqF,False,"['OPERA', 'BLOCKS', 'PUNK', 'ATTIC', 'KITE', 'COW', 'ENTERANCE', 'BALL', 'PUZZLE', 'RAT', 'TECHNO', 'CAMEL', 'LIZARD', 'WALL', 'CELLAR']","['OPERA', 'BLOCKS', 'PUNK', 'ATTIC', 'KITE', 'COW', 'ENTRANCE', 'BALL', 'PUZZLE', 'RAT', 'TECHNO', 'CAMEL', 'LIZARD', 'WALLS', 'CELLAR']",['SKA'],"['OPERA', 'BLOCKS', 'PUNK', 'SKA', 'ATTIC', 'KITE', 'COW', 'ENTRANCE', 'BALL', 'PUZZLE', 'RAT', 'TECHNO', 'CAMEL', 'WALLS', 'LIZARD', 'CELLAR']",15.0,False,"[3603, 3682, 3323, 1086, 910, 1703, 2481, 2050, 1875, 2058, 1456, 2754, 3474, 2094, 2037]",True,35928.0,categorized_16_7,,,
972,reminder,,reminder,61.0,1731402.0,0.0-60.0,pilot,44,expAv3,debugAz0pi:debugJaRqF,True,[],[],[],"['OPERA', 'BLOCKS', 'PUNK', 'SKA', 'ATTIC', 'KITE', 'COW', 'ENTRANCE', 'BALL', 'PUZZLE', 'RAT', 'TECHNO', 'CAMEL', 'WALLS', 'LIZARD', 'CELLAR']",0.0,False,[],,,categorized_16_7,,,
973,text-recall,,text-recall,64.0,1835358.0,0.0-63.0,pilot,44,expAv3,debugAz0pi:debugJaRqF,False,"['COTTAGE', 'COAT', 'DORMATORY', 'BUREAU', 'MANSION', 'LAMP', 'DESK', 'BLIZZARD', 'CYCLONES', 'SUNSHINE', 'HOTEL', 'OTTOMAN', 'JACKET', 'JACKET']","['COTTAGE', 'COAT', 'DORMITORY', 'BUREAU', 'MANSION', 'LAMP', 'DESK', 'BLIZZARD', 'CYCLONE', 'SUNSHINE', 'HOTEL', 'OTTOMAN', 'JACKET']","['SHORTS', 'SUIT', 'EARTHQUAKE']","['COTTAGE', 'COAT', 'SHORTS', 'SUIT', 'EARTHQUAKE', 'DORMITORY', 'BUREAU', 'MANSION', 'LAMP', 'DESK', 'BLIZZARD', 'CYCLONE', 'SUNSHINE', 'HOTEL', 'OTTOMAN', 'JACKET']",13.0,False,"[2658, 1698, 4686, 7507, 2800, 1996, 2594, 5580, 2481, 2513, 2764, 2233, 1823, 3124]",True,48261.0,categorized_16_5,,,
974,reminder,,reminder,65.0,1880712.0,0.0-64.0,pilot,44,expAv3,debugAz0pi:debugJaRqF,False,[],[],"['SUIT', 'EARTHQUAKE']","['COTTAGE', 'COAT', 'SHORTS', 'SUIT', 'EARTHQUAKE', 'DORMITORY', 'BUREAU', 'MANSION', 'LAMP', 'DESK', 'BLIZZARD', 'CYCLONE', 'SUNSHINE', 'HOTEL', 'OTTOMAN', 'JACKET']",0.0,False,[],,,categorized_16_5,SHORTS,,
975,total-points,,,,,,,,,debugAz0pi:debugJaRqF,,,,,,,,,,,,,debugAz0pi:debugJaRqF,160.0
976,survey-text,"{""Q0"":""6169933570e6e758a8b4d694""}",survey-text,0.0,18206.0,0.0-0.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,,,,,,,,,,,,,,
977,text-recall,,text-recall,35.0,819552.0,0.0-27.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['LETTER', 'TURTLE', 'BEECH', 'RAIN', 'CLOUD', 'ELM', 'RABBIT']","['LETTER', 'TURTLE', 'BEECH', 'RAIN', 'CLOUDS', 'ELM', 'RABBIT']","['EVERGREEN', 'DONKEY', 'ENCYCLOPEDIA', 'THUNDER', 'FIR', 'JOURNAL', 'LIZARD', 'FOG', 'DIGEST']","['EVERGREEN', 'DONKEY', 'ENCYCLOPEDIA', 'THUNDER', 'FIR', 'BEECH', 'ELM', 'JOURNAL', 'LIZARD', 'RABBIT', 'TURTLE', 'CLOUDS', 'FOG', 'DIGEST', 'RAIN', 'LETTER']",7.0,False,"[3055, 2647, 1696, 3248, 10400, 6352, 6559]",True,37530.0,categorized_16_4,,,
978,reminder,,reminder,36.0,875768.0,0.0-28.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['EVERGREEN', 'ENCYCLOPEDIA']",['ENCYCLOPEDIA'],"['DONKEY', 'THUNDER', 'FIR', 'JOURNAL', 'LIZARD', 'FOG', 'DIGEST']","['EVERGREEN', 'DONKEY', 'ENCYCLOPEDIA', 'THUNDER', 'FIR', 'BEECH', 'ELM', 'JOURNAL', 'LIZARD', 'RABBIT', 'TURTLE', 'CLOUDS', 'FOG', 'DIGEST', 'RAIN', 'LETTER']",1.0,False,"[5159, 8583]",,,categorized_16_4,EVERGREEN,,
979,text-recall,,text-recall,39.0,994074.0,0.0-31.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['OWL', 'CROW', 'SYMPHONY', 'SQUIRREL', 'SOUL', 'SWIMMING', 'ELEPHANT']","['OWL', 'CROW', 'SYMPHONY', 'SQUIRREL', 'SOUL', 'SWIMMING', 'ELEPHANT']","['TRACK', 'LACROSSE', 'OPERA', 'BLUES', 'CRANE', 'ANTELOPE', 'SPARROW', 'BOXING', 'BEAR']","['TRACK', 'LACROSSE', 'OPERA', 'BLUES', 'SQUIRREL', 'CROW', 'CRANE', 'SYMPHONY', 'ANTELOPE', 'SPARROW', 'BOXING', 'ELEPHANT', 'BEAR', 'SOUL', 'SWIMMING', 'OWL']",7.0,False,"[2424, 4416, 4136, 20609, 4080, 4160, 2336]",True,59894.0,categorized_16_9,,,
980,reminder,,reminder,40.0,1027833.0,0.0-32.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['TRACK', 'LIZARD']",[],"['LACROSSE', 'OPERA', 'BLUES', 'CRANE', 'ANTELOPE', 'SPARROW', 'BOXING', 'BEAR']","['TRACK', 'LACROSSE', 'OPERA', 'BLUES', 'SQUIRREL', 'CROW', 'CRANE', 'SYMPHONY', 'ANTELOPE', 'SPARROW', 'BOXING', 'ELEPHANT', 'BEAR', 'SOUL', 'SWIMMING', 'OWL']",0.0,False,"[4167, 10702]",,,categorized_16_9,TRACK,,
981,text-recall,,text-recall,43.0,1155940.0,0.0-35.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['SEA', 'CLOSET', 'RIVER', 'INDIGO', 'CRIMSON', 'MAROON', 'GRAY', 'STRAWBERRY', 'RIVER', 'GRAPE', 'INDIGO']","['SEA', 'CLOSET', 'RIVER', 'INDIGO', 'CRIMSON', 'MAROON', 'GRAY', 'STRAWBERRY', 'GRAPE']","['CHERRY', 'LAKE', 'FOUNDATION', 'PLAIN', 'PLUM', 'ROOF', 'CEILING']","['RIVER', 'STRAWBERRY', 'CLOSET', 'CHERRY', 'LAKE', 'FOUNDATION', 'CRIMSON', 'PLAIN', 'PLUM', 'GRAY', 'GRAPE', 'MAROON', 'INDIGO', 'ROOF', 'CEILING', 'SEA']",9.0,False,"[3319, 1632, 1103, 1416, 1248, 1057, 935, 3264, 8153, 22283, 20722]",True,69066.0,categorized_16_3,,,
982,reminder,,reminder,44.0,1180514.0,0.0-36.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,['FOUNDATION'],[],"['CHERRY', 'LAKE', 'PLAIN', 'PLUM', 'ROOF', 'CEILING']","['RIVER', 'STRAWBERRY', 'CLOSET', 'CHERRY', 'LAKE', 'FOUNDATION', 'CRIMSON', 'PLAIN', 'PLUM', 'GRAY', 'GRAPE', 'MAROON', 'INDIGO', 'ROOF', 'CEILING', 'SEA']",0.0,False,[4413],,,categorized_16_3,FOUNDATION,,
983,text-recall,,text-recall,47.0,1271448.0,0.0-39.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['BALLET', 'TANGO', 'COLLEGE', 'DORMITORU', 'DORMITORY', 'HOTEL', 'TANGO', 'BALLET', 'COTTAGE', 'MANUSCRIPT', 'EDITORIAL', 'ESSAY', 'BALLROOM']","['BALLET', 'TANGO', 'DORMITORY', 'HOTEL', 'COTTAGE', 'MANUSCRIPT', 'EDITORIAL', 'ESSAY', 'BALLROOM']","['PAPER', 'SOIL', 'SEEDS', 'WALTZ', 'BUNGALOW', 'CLIPPERS', 'PITCHFORK']","['DORMITORY', 'HOTEL', 'PAPER', 'EDITORIAL', 'SOIL', 'SEEDS', 'WALTZ', 'BUNGALOW', 'BALLET', 'CLIPPERS', 'MANUSCRIPT', 'ESSAY', 'PITCHFORK', 'BALLROOM', 'TANGO', 'COTTAGE']",9.0,False,"[2266, 1032, 1424, 1952, 3655, 1224, 928, 1688, 1952, 7392, 3040, 1096, 3616]",True,33979.0,categorized_16_0,,,
984,reminder,,reminder,48.0,1331046.0,0.0-40.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['WALTZ', 'LETTER', 'PAPER', '']",['PAPER'],"['SOIL', 'SEEDS', 'BUNGALOW', 'CLIPPERS', 'PITCHFORK']","['DORMITORY', 'HOTEL', 'PAPER', 'EDITORIAL', 'SOIL', 'SEEDS', 'WALTZ', 'BUNGALOW', 'BALLET', 'CLIPPERS', 'MANUSCRIPT', 'ESSAY', 'PITCHFORK', 'BALLROOM', 'TANGO', 'COTTAGE']",1.0,False,"[3889, 10716, 2688, 30254]",,,categorized_16_0,WALTZ,,
985,text-recall,,text-recall,51.0,1455770.0,0.0-43.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['OIL', 'WATER', 'NUCLEAR', 'FERRY', 'TUNA', 'CATFISH', 'COD', 'SOLAR', 'OIL', 'NUCLEAR', 'TUNA', 'COD', 'CATFISH', 'SOIL', 'WATER', 'FERRY', 'SCHOONER']","['OIL', 'WATER', 'NUCLEAR', 'FERRY', 'TUNA', 'CATFISH', 'COD', 'SOLAR', 'SCHOONER']","['AXE', 'PENCIL', 'RULER', 'DRILL', 'DESTROYER', 'PERCH', 'TANKER']","['OIL', 'CATFISH', 'NUCLEAR', 'AXE', 'COD', 'PENCIL', 'RULER', 'WATER', 'DRILL', 'DESTROYER', 'SOLAR', 'FERRY', 'PERCH', 'TANKER', 'TUNA', 'SCHOONER']",9.0,False,"[1522, 1184, 2656, 1144, 1400, 1376, 1240, 1776, 1424, 2296, 9335, 680, 1680, 1944, 23290, 2592, 4880]",True,68616.0,categorized_16_2,,,
986,reminder,,reminder,52.0,1480961.0,0.0-44.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['DESTROYER', 'TANKER', 'OIL', 'NUCLEAR']",['TANKER'],"['AXE', 'PENCIL', 'RULER', 'DRILL', 'PERCH']","['OIL', 'CATFISH', 'NUCLEAR', 'AXE', 'COD', 'PENCIL', 'RULER', 'WATER', 'DRILL', 'DESTROYER', 'SOLAR', 'FERRY', 'PERCH', 'TANKER', 'TUNA', 'SCHOONER']",1.0,False,"[3022, 3912, 1968, 4656]",,,categorized_16_2,DESTROYER,,
987,text-recall,,text-recall,55.0,1593065.0,0.0-47.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['CHICKEN', 'STREAM', 'VOLCANO', 'VALLEY', 'SPARROW', 'PIGEON', 'PIGEON', 'SPARROW', 'PERCH', 'VOLCANO', 'STREAM']","['CHICKEN', 'STREAM', 'VOLCANO', 'VALLEY', 'PIGEON']","['FALCON', 'BELT', 'BLOCKS', 'CANYON', 'SWAN', 'BALL', 'TIE', 'ROBE', 'TROUSERS', 'KITE', 'NINTENDO']","['FALCON', 'BELT', 'VOLCANO', 'BLOCKS', 'CANYON', 'PIGEON', 'SWAN', 'BALL', 'TIE', 'VALLEY', 'ROBE', 'TROUSERS', 'KITE', 'NINTENDO', 'CHICKEN', 'STREAM']",5.0,False,"[3000, 1519, 1816, 1712, 1744, 3128, 3368, 2168, 16078, 7753, 8692]",True,56011.0,categorized_16_5,,,
988,reminder,,reminder,56.0,1630701.0,0.0-48.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['KITE', 'TROUSERS', 'TIE', 'ROBE']","['TROUSERS', 'TIE', 'ROBE']","['FALCON', 'BELT', 'BLOCKS', 'CANYON', 'SWAN', 'BALL', 'NINTENDO']","['FALCON', 'BELT', 'VOLCANO', 'BLOCKS', 'CANYON', 'PIGEON', 'SWAN', 'BALL', 'TIE', 'VALLEY', 'ROBE', 'TROUSERS', 'KITE', 'NINTENDO', 'CHICKEN', 'STREAM']",3.0,False,"[2206, 11676, 1640, 2864]",,,categorized_16_5,KITE,,
989,text-recall,,text-recall,59.0,1709825.0,0.0-51.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['TRACTOR', 'BOAT', 'WALLS', 'PORCH', 'KITCHEN', 'SAGE', 'VANILLA']","['TRACTOR', 'BOAT', 'WALLS', 'PORCH', 'KITCHEN', 'SAGE', 'VANILLA']","['GINGER', 'GOLF', 'SUGAR', 'SUBWAY', 'BOWLING', 'VOLLEYBALL', 'HELICOPTER', 'ROOM', 'BADMINTON']","['GINGER', 'KITCHEN', 'GOLF', 'VANILLA', 'SUGAR', 'SAGE', 'SUBWAY', 'BOWLING', 'PORCH', 'VOLLEYBALL', 'HELICOPTER', 'ROOM', 'BADMINTON', 'TRACTOR', 'BOAT', 'WALLS']",7.0,False,"[2352, 1128, 896, 1592, 1440, 1168, 1704]",True,25331.0,categorized_16_6,,,
990,reminder,,reminder,60.0,1778334.0,0.0-52.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['ROOM', 'BADMINTON', 'GOLF']","['BADMINTON', 'GOLF']","['GINGER', 'SUGAR', 'SUBWAY', 'BOWLING', 'VOLLEYBALL', 'HELICOPTER']","['GINGER', 'KITCHEN', 'GOLF', 'VANILLA', 'SUGAR', 'SAGE', 'SUBWAY', 'BOWLING', 'PORCH', 'VOLLEYBALL', 'HELICOPTER', 'ROOM', 'BADMINTON', 'TRACTOR', 'BOAT', 'WALLS']",2.0,False,"[2966, 7925, 24943]",,,categorized_16_6,ROOM,,
991,text-recall,,text-recall,63.0,1872643.0,0.0-55.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['ACCORDION', 'NOTE', 'LETTER', 'BULLETIN', 'CALENDAR', 'LEATHER']","['ACCORDION', 'NOTE', 'BULLETIN', 'LEATHER']","['FELT', 'CLARINET', 'CABINET', 'BANJO', 'BUREAU', 'VELVET', 'REPORT', 'DESK', 'OTTOMAN', 'HARMONICA', 'PAMPHLET', 'LACE']","['FELT', 'CLARINET', 'CABINET', 'BULLETIN', 'BANJO', 'LEATHER', 'BUREAU', 'VELVET', 'REPORT', 'DESK', 'NOTE', 'OTTOMAN', 'HARMONICA', 'PAMPHLET', 'LACE', 'ACCORDION']",4.0,False,"[2914, 1136, 1392, 3368, 2584, 19309]",True,40383.0,categorized_16_1,,,
992,reminder,,reminder,64.0,1926099.0,0.0-56.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['CLARINET', 'CABINET']",['CABINET'],"['FELT', 'BANJO', 'BUREAU', 'VELVET', 'REPORT', 'DESK', 'OTTOMAN', 'HARMONICA', 'PAMPHLET', 'LACE']","['FELT', 'CLARINET', 'CABINET', 'BULLETIN', 'BANJO', 'LEATHER', 'BUREAU', 'VELVET', 'REPORT', 'DESK', 'NOTE', 'OTTOMAN', 'HARMONICA', 'PAMPHLET', 'LACE', 'ACCORDION']",1.0,False,"[3712, 1520]",,,categorized_16_1,CLARINET,,
993,text-recall,,text-recall,67.0,2027476.0,0.0-59.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['TROLLEY', 'SNOW', 'SUIT', 'HAT', 'BLIZZARD', 'SKIING', 'DIVING', 'WRESTLING', 'SLIP', 'DROUGHT']","['TROLLEY', 'SNOW', 'SUIT', 'HAT', 'BLIZZARD', 'SKIING', 'DIVING', 'WRESTLING', 'SLIP', 'DROUGHT']","['VAN', 'SAILING', 'JEEP', 'SKIRT', 'CYCLONE', 'WAGON']","['DIVING', 'WRESTLING', 'TROLLEY', 'SLIP', 'VAN', 'SAILING', 'JEEP', 'SKIING', 'BLIZZARD', 'DROUGHT', 'SKIRT', 'CYCLONE', 'SUIT', 'HAT', 'SNOW', 'WAGON']",10.0,False,"[3461, 1192, 888, 1080, 2391, 10176, 2352, 1840, 1416, 15802]",True,47934.0,categorized_16_8,,,
994,reminder,,reminder,68.0,2073249.0,0.0-60.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['VAN', 'TROLLEY']",[],"['SAILING', 'JEEP', 'SKIRT', 'CYCLONE', 'WAGON']","['DIVING', 'WRESTLING', 'TROLLEY', 'SLIP', 'VAN', 'SAILING', 'JEEP', 'SKIING', 'BLIZZARD', 'DROUGHT', 'SKIRT', 'CYCLONE', 'SUIT', 'HAT', 'SNOW', 'WAGON']",0.0,False,"[1738, 1504]",,,categorized_16_8,VAN,,
995,text-recall,,text-recall,71.0,2202885.0,0.0-63.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['MOOSE', 'GOAT', 'CARRIAGE', 'RAT', 'GOAT', 'CARRIAGE', 'JET', 'HILL', 'EUCALYPTUS', 'WILLOW', 'JET']","['MOOSE', 'GOAT', 'CARRIAGE', 'RAT', 'JET', 'HILL', 'EUCALYPTUS', 'WILLOW']","['WOLF', 'REDWOOD', 'POND', 'STREETCAR', 'GORGE', 'MOTORCYCLE', 'BIRCH', 'FAULT']","['MOOSE', 'GOAT', 'CARRIAGE', 'JET', 'RAT', 'HILL', 'WOLF', 'REDWOOD', 'POND', 'STREETCAR', 'GORGE', 'MOTORCYCLE', 'EUCALYPTUS', 'BIRCH', 'FAULT', 'WILLOW']",8.0,False,"[2532, 1351, 2361, 1071, 1368, 3144, 976, 1888, 5120, 2008, 30141]",True,54152.0,categorized_16_7,,,
996,reminder,,reminder,72.0,2242517.0,0.0-64.0,pilot,45,expAv3,debug32Ycs:debugXz8b4,False,"['FAULT', 'MOTORCYCLE']",['MOTORCYCLE'],"['WOLF', 'REDWOOD', 'POND', 'STREETCAR', 'GORGE', 'BIRCH']","['MOOSE', 'GOAT', 'CARRIAGE', 'JET', 'RAT', 'HILL', 'WOLF', 'REDWOOD', 'POND', 'STREETCAR', 'GORGE', 'MOTORCYCLE', 'EUCALYPTUS', 'BIRCH', 'FAULT', 'WILLOW']",1.0,False,"[2785, 25054]",,,categorized_16_7,FAULT,,
997,total-points,,,,,,,,,debug32Ycs:debugXz8b4,,,,,,,,,,,,,debug32Ycs:debugXz8b4,90.0
998,survey-text,"{""Q0"":""615462f0ae81eee116bde764""}",survey-text,0.0,41042.0,0.0-0.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,,,,,,,,,,,,,,
999,text-recall,,text-recall,29.0,1040609.0,0.0-27.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,False,"['TRACTOR', 'NOAT', 'BOAT', 'CRANE']",[],[],"['BUREAU', 'BEETLE', 'LAMP', 'PARROT', 'WAGON', 'STREETCAR', 'CRANE', 'WASP', 'OTTOMAN', 'WORM', 'BUTTERFLY', 'VULTURE', 'CABINET', 'CHICKEN', 'TRACTOR', 'BOAT']",0.0,False,"[3721, 1663, 2049, 2424]",True,36154.0,categorized_16_9,,,
1000,reminder,,reminder,30.0,1041621.0,0.0-28.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,True,[],[],[],"['BUREAU', 'BEETLE', 'LAMP', 'PARROT', 'WAGON', 'STREETCAR', 'CRANE', 'WASP', 'OTTOMAN', 'WORM', 'BUTTERFLY', 'VULTURE', 'CABINET', 'CHICKEN', 'TRACTOR', 'BOAT']",0.0,False,[],,,categorized_16_9,,,
1001,text-recall,,text-recall,33.0,1294194.0,0.0-31.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,False,"['BICYCLE', 'HELICPOTER', 'CLOSET', 'BASEMENT', 'SUBWAY', 'CLOTH', 'CLOSET']","['BICYCLE', 'HELICOPTER', 'CLOSET', 'BASEMENT', 'SUBWAY', 'CLOTH']","['WIND', 'LEATHER', 'LIGHTNING', 'LINEN', 'ENTRANCE', 'ELEVATOR', 'HAIL', 'RAYON', 'EARTHQUAKE', 'TAXI']","['BICYCLE', 'WIND', 'LEATHER', 'LIGHTNING', 'LINEN', 'ENTRANCE', 'ELEVATOR', 'HAIL', 'RAYON', 'HELICOPTER', 'BASEMENT', 'CLOSET', 'CLOTH', 'SUBWAY', 'EARTHQUAKE', 'TAXI']",6.0,False,"[8508, 4016, 3320, 3503, 5249, 3928, 2656]",True,33763.0,categorized_16_7,,,
1002,reminder,,reminder,34.0,1354216.0,0.0-32.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,False,['WIND'],[],"['LEATHER', 'LIGHTNING', 'LINEN', 'ENTRANCE', 'ELEVATOR', 'HAIL', 'RAYON', 'EARTHQUAKE', 'TAXI']","['BICYCLE', 'WIND', 'LEATHER', 'LIGHTNING', 'LINEN', 'ENTRANCE', 'ELEVATOR', 'HAIL', 'RAYON', 'HELICOPTER', 'BASEMENT', 'CLOSET', 'CLOTH', 'SUBWAY', 'EARTHQUAKE', 'TAXI']",0.0,False,[1756],,,categorized_16_7,WIND,,
1003,text-recall,,text-recall,37.0,1519916.0,0.0-35.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,False,"['ELECTRICITY', 'SYMPHONY', 'FORK', 'PENGUIN', 'LETTER', 'HULK', 'EDITORIAL', 'REGGAE']","['ELECTRICITY', 'SYMPHONY', 'PENGUIN', 'LETTER', 'EDITORIAL', 'REGGAE']","['PAMPHLET', 'SWAN', 'NUCLEAR', 'SOUL', 'ENCYCLOPEDIA', 'STEAM', 'DOVE', 'WATER', 'HAWK', 'FOLK']","['PAMPHLET', 'SWAN', 'NUCLEAR', 'SOUL', 'ENCYCLOPEDIA', 'STEAM', 'DOVE', 'WATER', 'LETTER', 'PENGUIN', 'EDITORIAL', 'HAWK', 'FOLK', 'REGGAE', 'ELECTRICITY', 'SYMPHONY']",6.0,False,"[15060, 5952, 9231, 2545, 14359, 4328, 3624, 5576]",True,62171.0,categorized_16_2,,,
1004,reminder,,reminder,38.0,1551828.0,0.0-36.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,False,"['SWAN', 'NUCLEAR', 'STEAM', 'DOVE']","['NUCLEAR', 'STEAM', 'DOVE']","['PAMPHLET', 'SOUL', 'ENCYCLOPEDIA', 'WATER', 'HAWK', 'FOLK']","['PAMPHLET', 'SWAN', 'NUCLEAR', 'SOUL', 'ENCYCLOPEDIA', 'STEAM', 'DOVE', 'WATER', 'LETTER', 'PENGUIN', 'EDITORIAL', 'HAWK', 'FOLK', 'REGGAE', 'ELECTRICITY', 'SYMPHONY']",3.0,False,"[11910, 8576, 3328, 1752]",,,categorized_16_2,SWAN,,
1005,text-recall,,text-recall,41.0,1675981.0,0.0-39.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,False,"['MAPLE', '', 'TIE', 'BOLT', 'LOBBY', 'PORCH', 'ATTIC', 'AXE', 'JACKET', 'DRILL', 'KITCHEN']","['MAPLE', 'TIE', 'BOLT', 'LOBBY', 'PORCH', 'ATTIC', 'AXE', 'JACKET', 'DRILL', 'KITCHEN']","['ELM', 'SKIRT', 'BIRCH', 'EUCALYPTUS', 'SHORTS', 'LEVEL']","['LOBBY', 'KITCHEN', 'ELM', 'DRILL', 'SKIRT', 'BIRCH', 'EUCALYPTUS', 'SHORTS', 'LEVEL', 'PORCH', 'AXE', 'JACKET', 'ATTIC', 'MAPLE', 'TIE', 'BOLT']",10.0,False,"[5059, 583, 1048, 1912, 12224, 1752, 2464, 1512, 1889, 26463, 2783]",False,58865.0,categorized_16_6,,,
1006,reminder,,reminder,42.0,1711115.0,0.0-40.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,False,"['EL,', 'ELM']",[],"['SKIRT', 'BIRCH', 'EUCALYPTUS', 'SHORTS', 'LEVEL']","['LOBBY', 'KITCHEN', 'ELM', 'DRILL', 'SKIRT', 'BIRCH', 'EUCALYPTUS', 'SHORTS', 'LEVEL', 'PORCH', 'AXE', 'JACKET', 'ATTIC', 'MAPLE', 'TIE', 'BOLT']",0.0,False,"[2453, 3175]",,,categorized_16_6,ELM,,
1007,text-recall,,text-recall,45.0,1823011.0,0.0-43.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,False,"['VAN', 'CART', 'KEYBOARD', 'ESSAY', 'NOTE', 'CARRIAGE', 'HARMONICA', 'MANUSCRIPT', 'FALCON']","['VAN', 'CART', 'KEYBOARD', 'ESSAY', 'NOTE', 'CARRIAGE', 'HARMONICA', 'MANUSCRIPT', 'FALCON']","['SPARROW', 'NOVEL', 'ACCORDION', 'FIDDLE', 'CROW', 'PEACOCK', 'JET']","['SPARROW', 'NOVEL', 'NOTE', 'CARRIAGE', 'ACCORDION', 'MANUSCRIPT', 'HARMONICA', 'FIDDLE', 'FALCON', 'ESSAY', 'CROW', 'PEACOCK', 'JET', 'VAN', 'CART', 'KEYBOARD']",9.0,False,"[5192, 1376, 2688, 5608, 1560, 2960, 10919, 5624, 2648]",True,41975.0,categorized_16_1,,,
1008,reminder,,reminder,46.0,1888878.0,0.0-44.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,False,"['JET', 'PEACOCK', 'JET', 'CART']","['JET', 'PEACOCK']","['SPARROW', 'NOVEL', 'ACCORDION', 'CROW']","['SPARROW', 'NOVEL', 'NOTE', 'CARRIAGE', 'ACCORDION', 'MANUSCRIPT', 'HARMONICA', 'FIDDLE', 'FALCON', 'ESSAY', 'CROW', 'PEACOCK', 'JET', 'VAN', 'CART', 'KEYBOARD']",2.0,False,"[2143, 2824, 3616, 1297]",,,categorized_16_1,FIDDLE,,
1009,text-recall,,text-recall,49.0,2146235.0,0.0-47.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,False,"['PITCHFORK', 'SEEDS', 'MANGO', 'STRAWBERRY', 'CELLAR', 'FIG', 'WING', 'SOIL', 'GRAPE', 'BUCKET', 'FOUNDATION']","['PITCHFORK', 'SEEDS', 'MANGO', 'STRAWBERRY', 'CELLAR', 'FIG', 'WING', 'SOIL', 'GRAPE', 'BUCKET', 'FOUNDATION']","['OWL', 'FINCH', 'FLOOR', 'CANARY', 'PIGEON']","['CELLAR', 'OWL', 'FINCH', 'FLOOR', 'CANARY', 'FIG', 'WING', 'PIGEON', 'STRAWBERRY', 'SOIL', 'MANGO', 'GRAPE', 'FOUNDATION', 'BUCKET', 'PITCHFORK', 'SEEDS']",11.0,False,"[11105, 1936, 6112, 3440, 9191, 14992, 1264, 14177, 1431, 9144, 3680]",True,77872.0,categorized_16_4,,,
1010,reminder,,reminder,50.0,2170350.0,0.0-48.0,pilot,58,expAv3,debugLIlZC:debugBVvkF,False,['PIGEON'],['PIGEON'],"['OWL', 'FINCH', 'FLOOR']","['CELLAR', 'OWL', 'FINCH', 'FLOOR', 'CANARY', 'FIG', 'WING', 'PIGEON', 'STRAWBERRY', 'SOIL', 'MANGO', 'GRAPE', 'FOUNDATION', 'BUCKET', 'PITCHFORK', 'SEEDS']",1.0,False,[3831],,,categorized_16_4,CANARY,,
